answer_id,department,orig_is_multi,E-3,E-2,E-6,E-1,E-7,E-5
a369fb20-f03e-11ef-8251-010101010000,내과,0,2,2,2,2,2,2
a36a704e-f03e-11ef-882d-010101010000,내과,1,1301,413,761,236,1241,618
a36a9760-f03e-11ef-a803-010101010000,내과,1,335,539,1180,810,937,1165
a36abe70-f03e-11ef-8e9b-010101010000,내과,1,13,11,2,11,2,2
a36b5ab0-f03e-11ef-9e56-010101010000,내과,1,6,15,16,8,9,18
a36ba8cd-f03e-11ef-a98f-010101010000,외과,1,305,21,13,8,32,10
a36ba8ce-f03e-11ef-9fd0-010101010000,내과,1,7,2,2,3,2,2
a36c4516-f03e-11ef-a806-010101010000,내과,1,1021,39,19,60,66,16
a36c4517-f03e-11ef-90c9-010101010000,내과,0,2,1,1,1,1,1
a36c6c20-f03e-11ef-b1fc-010101010000,피부과,0,202,18,11,57,7,19
a36d0862-f03e-11ef-95ba-010101010000,피부과,1,276,1,2,7,1,5
a36d569c-f03e-11ef-9db5-010101010000,내과,0,1,1,2,1,2,4
a36e19cd-f03e-11ef-af19-010101010000,내과,0,99,4,2,21,1,3
a36e40dd-f03e-11ef-be77-010101010000,내과,0,238,245,154,532,77,182
a36e40de-f03e-11ef-9221-010101010000,내과,1,5,3,3,2,4,4
a3719c41-f03e-11ef-b789-010101010000,내과,1,31,4,1,21,1,1
a3725f90-f03e-11ef-aa88-010101010000,내과,1,1,1,1,1,1,1
a37286a0-f03e-11ef-935a-010101010000,피부과,1,7,6,1,1,1,1
a372adb1-f03e-11ef-ab18-010101010000,외과,0,2,1,1,1,1,1
a372d4c6-f03e-11ef-a46b-010101010000,내과,1,13,3,1,3,1,2
a3743451-f03e-11ef-acd1-010101010000,외과,0,1,1,1,1,1,1
a374a97b-f03e-11ef-9d76-010101010000,내과,0,13,1,1,1,2,1
a377e15d-f03e-11ef-8c6f-010101010000,외과,1,10,2,2,2,2,3
a377e15e-f03e-11ef-aa86-010101010000,외과,0,189,56,174,76,130,284
a3798f06-f03e-11ef-b84e-010101010000,안과,0,1,1,1,1,1,1
a3798f08-f03e-11ef-be86-010101010000,외과,1,1,1,1,1,1,1
a37a2b48-f03e-11ef-ab0c-010101010000,치과,0,637,378,71,379,100,56
a37b15a4-f03e-11ef-8163-010101010000,피부과,1,3,2,2,3,2,2
a37b3cb6-f03e-11ef-8165-010101010000,외과,1,4,1,1,1,1,1
a37b63c6-f03e-11ef-8dfb-010101010000,내과,1,1,4,1,3,1,1
a37c2718-f03e-11ef-bf8f-010101010000,외과,0,1,1,1,1,1,1
a37c7534-f03e-11ef-8795-010101010000,외과,0,33,11,4,17,4,6
a37c9c43-f03e-11ef-bc2a-010101010000,내과,0,1,1,1,1,1,1
a37c9c44-f03e-11ef-800a-010101010000,안과,0,230,2,14,1,18,15
a37cea65-f03e-11ef-bf6a-010101010000,내과,1,85,2,1,5,1,3
a37d86ad-f03e-11ef-82eb-010101010000,외과,0,85,5,1,2,3,3
a37e22ed-f03e-11ef-9fc0-010101010000,피부과,1,350,143,77,111,57,106
a3810927-f03e-11ef-be12-010101010000,외과,0,1,1,1,1,1,1
a381cc72-f03e-11ef-a94d-010101010000,내과,1,4,9,2,7,2,2
a383050b-f03e-11ef-805a-010101010000,내과,1,24,13,1,5,3,2
a38416e2-f03e-11ef-bb08-010101010000,외과,1,3,7,3,3,2,4
a3843de9-f03e-11ef-a876-010101010000,피부과,0,1,1,1,1,1,1
a385013c-f03e-11ef-9d31-010101010000,피부과,1,9,3,18,6,46,9
a386c30f-f03e-11ef-bf37-010101010000,외과,0,6,3,4,5,6,6
a387112c-f03e-11ef-bd1b-010101010000,외과,0,1,2,1,3,1,3
a387ad72-f03e-11ef-a167-010101010000,외과,1,963,378,483,407,859,413
a387ad73-f03e-11ef-aa0d-010101010000,내과,0,6,5,6,3,7,5
a3890d07-f03e-11ef-bb25-010101010000,내과,0,2,1,2,2,2,2
a3895b21-f03e-11ef-867b-010101010000,내과,0,1,1,1,1,1,1
a38ae1b9-f03e-11ef-b548-010101010000,내과,1,570,3872,430,1484,610,354
a38b56f1-f03e-11ef-a571-010101010000,피부과,1,2,7,5,3,3,4
a38c414c-f03e-11ef-bb24-010101010000,내과,0,6,26,1,23,1,2
a38c685a-f03e-11ef-ba12-010101010000,치과,0,13,460,16,488,51,11
a38fc3c6-f03e-11ef-866a-010101010000,내과,0,86,108,22,62,26,20
a390fc36-f03e-11ef-9010-010101010000,내과,0,4,4,7,6,3,5
a393945e-f03e-11ef-ba28-010101010000,내과,1,50,17,16,16,21,12
a3968e6d-f03e-11ef-85bc-010101010000,내과,1,5,2,2,2,4,3
a396b57f-f03e-11ef-bef2-010101010000,외과,0,1,1,1,2,1,2
a397c6f3-f03e-11ef-b36c-010101010000,내과,0,1,6,4,4,3,3
a3981515-f03e-11ef-ae8c-010101010000,외과,0,1,1,1,1,2,1
a3986331-f03e-11ef-a748-010101010000,외과,0,2,9,2,2,2,2
a398ff75-f03e-11ef-8ca1-010101010000,내과,0,2,2,2,2,2,2
a39a37f1-f03e-11ef-a0fa-010101010000,내과,1,102,12,1,14,3,1
a39cf70b-f03e-11ef-a0a8-010101010000,외과,0,26,119,13,105,15,25
a39cf70d-f03e-11ef-b987-010101010000,외과,0,4,2,3,1,2,3
a39d1e2c-f03e-11ef-b0c9-010101010000,내과,0,15,16,29,5,29,21
a39f4105-f03e-11ef-878a-010101010000,내과,0,1,1,1,1,1,1
a39f6815-f03e-11ef-8bf1-010101010000,내과,1,815,30,4,24,4,5
a39f8f38-f03e-11ef-935c-010101010000,내과,0,50,4,17,1,23,18
a39fb639-f03e-11ef-9033-010101010000,내과,1,2,1,1,1,1,1
a39fdd4a-f03e-11ef-83fc-010101010000,내과,0,61,60,23,40,34,38
a3a44a33-f03e-11ef-a493-010101010000,외과,1,1,2,1,2,1,1
a3a44a34-f03e-11ef-bacf-010101010000,외과,0,1,1,1,1,1,1
a3a4fa5d-f03e-11ef-8eed-010101010000,내과,1,54,26,190,43,120,127
a3a52169-f03e-11ef-8049-010101010000,내과,1,217,85,194,1007,172,246
a3a56f7e-f03e-11ef-ab45-010101010000,내과,0,20,21,38,12,25,38
a3a60bca-f03e-11ef-a42a-010101010000,내과,0,1,115,137,143,115,52
a3a632d1-f03e-11ef-a78d-010101010000,내과,0,468,7,31,16,57,27
a3a6cf0b-f03e-11ef-acc1-010101010000,내과,0,4,3,1,3,1,1
a3a6f61b-f03e-11ef-ada7-010101010000,내과,0,72,8,32,23,23,9
a3a87cd1-f03e-11ef-9e5a-010101010000,내과,0,1,1,1,1,1,1
a3a94020-f03e-11ef-b2c6-010101010000,피부과,1,12,31,353,138,395,283
a3aaedc2-f03e-11ef-bf05-010101010000,외과,1,20,3,26,3,29,12
a3ab3be7-f03e-11ef-96c0-010101010000,내과,1,1,1,1,1,1,1
a3abff3a-f03e-11ef-b286-010101010000,내과,1,47,23,3,47,1,7
a3ace994-f03e-11ef-aad3-010101010000,외과,1,2,1,1,1,1,2
a3af3386-f03e-11ef-abd9-010101010000,내과,0,5,9,3,3,3,3
a3b09311-f03e-11ef-a7ac-010101010000,외과,1,29,4,5,13,3,8
a3b12f52-f03e-11ef-a423-010101010000,내과,0,59,1,4,1,9,3
a3b219e4-f03e-11ef-a3bf-010101010000,내과,0,21,4,1,2,1,1
a3b240f4-f03e-11ef-9ab4-010101010000,피부과,1,20,2,4,4,3,4
a3b26800-f03e-11ef-bfe8-010101010000,내과,1,26,9,2,31,1,5
a3b35264-f03e-11ef-991b-010101010000,피부과,0,1,1,1,1,1,1
a3b35265-f03e-11ef-9513-010101010000,내과,0,60,24,44,13,78,27
a3b58922-f03e-11ef-ac61-010101010000,내과,0,1,1,1,1,1,1
a3b5b03b-f03e-11ef-8772-010101010000,외과,1,5,2,1,1,1,1
a3b6737d-f03e-11ef-bff9-010101010000,외과,0,159,80,93,83,90,92
a3b69abf-f03e-11ef-afd4-010101010000,외과,1,1292,45,185,63,94,336
a3b6e8b6-f03e-11ef-9418-010101010000,외과,1,490,76,344,32,339,328
a3b8bd76-f03e-11ef-a6e0-010101010000,외과,1,21,12,56,53,49,31
a3bab9a2-f03e-11ef-b8a0-010101010000,외과,1,1,2,4,3,5,3
a3bc8dff-f03e-11ef-afd1-010101010000,내과,0,1,1,1,1,1,1
a3bcdc22-f03e-11ef-9276-010101010000,내과,0,5,3,1,4,1,1
a3bcdc23-f03e-11ef-8e63-010101010000,내과,0,55,5,7,5,5,13
a3bd2a3f-f03e-11ef-8dbc-010101010000,외과,0,92,1,6,1,2,4
a3bd9f66-f03e-11ef-bc54-010101010000,외과,1,6,1,1,4,3,1
a3be149e-f03e-11ef-923d-010101010000,내과,1,316,458,911,969,407,1407
a3be89cf-f03e-11ef-8087-010101010000,외과,1,2273,738,525,754,1923,296
a3beb0fc-f03e-11ef-b30b-010101010000,피부과,1,1,1,1,1,1,1
a3c0377c-f03e-11ef-94e4-010101010000,외과,0,20,9,7,8,16,22
a3c05e8f-f03e-11ef-ab03-010101010000,내과,1,1,1,1,1,1,1
a3c20c63-f03e-11ef-94e2-010101010000,내과,0,2221,1267,322,706,361,539
a3c395d2-f03e-11ef-b176-010101010000,내과,1,2271,2593,1600,3715,2035,1331
a3c3e3f8-f03e-11ef-93ac-010101010000,안과,0,173,147,37,152,9,51
a3c40b08-f03e-11ef-8ee4-010101010000,치과,0,1215,377,365,941,433,436
a3c4ce4d-f03e-11ef-b465-010101010000,안과,0,342,42,30,43,21,49
a3c4f5a0-f03e-11ef-aa78-010101010000,피부과,0,3,3,3,4,2,2
a3c51c74-f03e-11ef-88c6-010101010000,내과,0,1,16,6,16,5,4
a3c54380-f03e-11ef-9036-010101010000,내과,0,312,13,24,9,22,26
a3c5dfd6-f03e-11ef-8e15-010101010000,외과,0,12,1,1,2,2,2
a3c5dfd7-f03e-11ef-b15b-010101010000,피부과,0,9,21,8,23,7,11
a3c6a31b-f03e-11ef-8a17-010101010000,외과,0,1,1,1,1,1,1
a3c6ca2a-f03e-11ef-8e23-010101010000,외과,0,1,1,1,1,1,1
a3c78d75-f03e-11ef-a126-010101010000,피부과,1,1505,57,2,21,10,3
a3c877f4-f03e-11ef-81e5-010101010000,외과,0,68,1,3,8,1,6
a3c89ee9-f03e-11ef-95b5-010101010000,내과,0,3,2,13,3,22,13
a3c9141b-f03e-11ef-a784-010101010000,내과,0,3,1,2,7,3,4
a3cae8d7-f03e-11ef-8985-010101010000,외과,0,2,1,1,1,1,1
a3cb36f3-f03e-11ef-9c67-010101010000,안과,0,28,60,26,46,30,45
a3cb5e06-f03e-11ef-a720-010101010000,외과,0,5,3,3,4,2,4
a3cbfa46-f03e-11ef-abca-010101010000,외과,1,208,1,2,1,2,2
a3cd32c4-f03e-11ef-a5bd-010101010000,내과,0,7,4,6,4,7,3
a3cdcf07-f03e-11ef-9805-010101010000,외과,1,13,4,2,3,2,3
a3ce4432-f03e-11ef-b771-010101010000,외과,0,3,18,11,11,23,7
a3cee075-f03e-11ef-8dd2-010101010000,외과,1,57,2,6,2,5,7
a3cfcad4-f03e-11ef-8227-010101010000,외과,1,112,122,137,148,178,123
a3cfcad6-f03e-11ef-af31-010101010000,내과,1,27,1,3,1,1,1
a3d06739-f03e-11ef-abf9-010101010000,내과,1,40,577,468,413,458,463
a3d0dc6b-f03e-11ef-899f-010101010000,외과,0,16,1,3,1,4,4
a3d15199-f03e-11ef-8b93-010101010000,내과,0,18,104,112,80,64,61
a3d55d1c-f03e-11ef-a21c-010101010000,피부과,1,156,2,2,2,2,2
a3d5842c-f03e-11ef-b4a7-010101010000,안과,0,2,2,3,4,6,4
a3d6959c-f03e-11ef-ab13-010101010000,내과,0,16,8,38,14,20,49
a3d731db-f03e-11ef-b09f-010101010000,내과,0,8427,2113,1057,2333,1055,696
a3d758e7-f03e-11ef-b3c8-010101010000,치과,1,124,8,23,16,26,27
a3d7a70b-f03e-11ef-9f31-010101010000,내과,0,41,13,5,10,19,3
a3d9c9eb-f03e-11ef-83a0-010101010000,외과,1,22,42,29,69,33,41
a3da180d-f03e-11ef-b409-010101010000,외과,1,64,26,30,31,31,28
a3da6630-f03e-11ef-a2eb-010101010000,내과,0,15,2,7,3,8,6
a3da8d3b-f03e-11ef-bc52-010101010000,외과,1,52,2,2,3,1,2
a3dab448-f03e-11ef-8de5-010101010000,외과,0,504,657,660,1092,596,591
a3db026b-f03e-11ef-ae40-010101010000,내과,1,2,2,2,2,2,2
a3dd736b-f03e-11ef-9326-010101010000,내과,0,1,2,1,2,2,1
a3ddc18b-f03e-11ef-a955-010101010000,외과,1,13,3,3,7,4,3
a3e032b9-f03e-11ef-8ef9-010101010000,내과,0,1,1,1,1,1,1
a3e24269-f03e-11ef-a37b-010101010000,내과,0,66,138,45,121,32,40
a3e26977-f03e-11ef-bbdd-010101010000,내과,0,1,1,1,1,1,1
a3e29088-f03e-11ef-92e8-010101010000,치과,0,1,1,1,1,1,1
a3e305b6-f03e-11ef-9897-010101010000,외과,0,406,41,16,113,8,17
a3e32cc8-f03e-11ef-955e-010101010000,내과,0,2,3,2,4,2,2
a3e353d9-f03e-11ef-a116-010101010000,내과,1,588,68,41,65,9,62
a3e54fa4-f03e-11ef-ab19-010101010000,내과,0,20,2,4,2,3,4
a3e5c4d9-f03e-11ef-965a-010101010000,내과,0,65,6,9,7,11,8
a3e612f4-f03e-11ef-8535-010101010000,내과,0,3012,193,77,679,39,80
a3e63a08-f03e-11ef-8f93-010101010000,내과,0,830,174,189,434,123,162
a3e66116-f03e-11ef-9905-010101010000,내과,0,42,42,125,68,140,132
a3e6fd57-f03e-11ef-8486-010101010000,피부과,0,45,194,79,332,45,73
a3e94745-f03e-11ef-997e-010101010000,외과,1,1351,13,15,51,14,17
a3e96e57-f03e-11ef-8022-010101010000,치과,0,33,2,8,3,7,9
a3ea0a95-f03e-11ef-8748-010101010000,피부과,0,1,1,1,1,1,1
a3ecc9d1-f03e-11ef-84e2-010101010000,외과,0,32,2,2,2,2,2
a3ecf0e2-f03e-11ef-9474-010101010000,내과,0,3,11,4,9,2,4
a3ed660e-f03e-11ef-859e-010101010000,내과,1,5,2,2,1,2,2
a3ef1400-f03e-11ef-9021-010101010000,내과,0,200,304,204,327,171,252
a3ef6222-f03e-11ef-830f-010101010000,외과,0,1,5,1,7,2,4
a3f09aa2-f03e-11ef-9bf1-010101010000,외과,1,3,3,4,2,2,4
a3f10fd4-f03e-11ef-8812-010101010000,내과,1,42,183,153,148,190,82
a3f171fc-f03e-11ef-aa0e-010101010000,외과,1,1,1,1,1,1,1
a3f1c01e-f03e-11ef-a806-010101010000,내과,0,2,2,2,4,2,2
a3f20e3d-f03e-11ef-a985-010101010000,외과,0,65,2,3,2,1,2
a3f23555-f03e-11ef-8bcd-010101010000,내과,1,2299,117,207,222,742,245
a3f2f89c-f03e-11ef-9046-010101010000,피부과,1,210,1,13,6,7,14
a3f346bc-f03e-11ef-bf30-010101010000,내과,0,1,1,1,1,1,1
a3f36dd4-f03e-11ef-861a-010101010000,외과,0,26,9,2,6,1,2
a3f394df-f03e-11ef-b2ce-010101010000,내과,1,6,3,1,5,1,1
a3f3bbfc-f03e-11ef-8857-010101010000,외과,0,5,17,4,7,10,5
a3f4cd5d-f03e-11ef-bceb-010101010000,내과,1,1,5,1,1,3,1
a3f590b7-f03e-11ef-9935-010101010000,외과,1,92,4,10,3,14,8
a3f5ded7-f03e-11ef-a424-010101010000,내과,1,1,1,1,1,1,1
a3f6c99d-f03e-11ef-953c-010101010000,내과,1,1,3,6,3,7,5
a3f73e7b-f03e-11ef-8b31-010101010000,내과,1,52,1192,925,1471,672,914
a3f78c88-f03e-11ef-a65f-010101010000,내과,0,40,10,1,4,2,1
a3f828c7-f03e-11ef-b765-010101010000,외과,0,1149,2425,775,2439,255,516
a3f876e6-f03e-11ef-8041-010101010000,내과,0,54,52,35,36,39,23
a3f89df6-f03e-11ef-ac13-010101010000,피부과,1,129,194,160,282,24,145
a3f98857-f03e-11ef-8cbb-010101010000,내과,0,1231,2992,693,3046,951,393
a3f9d676-f03e-11ef-9faf-010101010000,내과,0,460,84,44,193,36,76
a3fc2067-f03e-11ef-bc4f-010101010000,피부과,0,19,66,34,60,25,30
a3fda704-f03e-11ef-82f3-010101010000,외과,0,388,264,4,205,3,14
a3fdf516-f03e-11ef-a25c-010101010000,외과,1,609,10,6,20,13,6
a3fe4358-f03e-11ef-bb1e-010101010000,피부과,1,158,123,69,118,29,84
a3feb885-f03e-11ef-b524-010101010000,외과,0,498,76,40,200,10,27
a3ff06aa-f03e-11ef-b1c9-010101010000,치과,1,3809,1998,1911,816,2201,1694
a3ff7bd9-f03e-11ef-856e-010101010000,외과,1,340,33,21,95,67,22
a3ffa2ea-f03e-11ef-aab8-010101010000,내과,1,217,7263,2296,7771,1248,2016
a3ffc9f7-f03e-11ef-b3a0-010101010000,피부과,1,269,339,237,399,215,219
a3fff102-f03e-11ef-8f41-010101010000,내과,1,92,84,154,158,139,203
a4001818-f03e-11ef-9cd0-010101010000,외과,0,7,4,6,4,12,6
a4018b8e-f03e-11ef-9fa4-010101010000,내과,0,562,1528,430,1583,349,460
a4029d13-f03e-11ef-bde4-010101010000,내과,0,1,5,5,5,5,3
a402eb1f-f03e-11ef-8c4c-010101010000,외과,1,118,352,307,468,215,345
a4031224-f03e-11ef-86e3-010101010000,외과,1,2,1,2,2,2,2
a4036043-f03e-11ef-99c5-010101010000,내과,1,285,487,705,736,450,821
a4042394-f03e-11ef-bc37-010101010000,외과,1,537,1068,268,1035,363,186
a40471b3-f03e-11ef-b7f2-010101010000,내과,1,4,183,114,292,65,175
a4053501-f03e-11ef-9ca1-010101010000,외과,1,10524,607,114,221,209,132
a405834e-f03e-11ef-bc47-010101010000,치과,1,7097,1353,587,3534,467,1013
a405834f-f03e-11ef-b583-010101010000,외과,0,5,6,3,6,3,2
a405f854-f03e-11ef-b2c9-010101010000,피부과,0,3364,462,240,487,129,383
a4064676-f03e-11ef-b97c-010101010000,내과,1,553,2813,89,1887,41,120
a406e2ac-f03e-11ef-abd7-010101010000,내과,1,14812,14280,15903,15962,15362,13588
a40730cb-f03e-11ef-be85-010101010000,내과,0,34,157,76,168,45,77
a4077eed-f03e-11ef-835f-010101010000,피부과,0,10,140,65,225,51,26
a4081b34-f03e-11ef-896f-010101010000,내과,1,4,8,2,8,2,5
a4084242-f03e-11ef-a44d-010101010000,내과,0,154,526,314,505,234,310
a40a1716-f03e-11ef-af2d-010101010000,내과,0,194,1656,38,419,53,26
a40a3e13-f03e-11ef-b089-010101010000,치과,0,5963,870,9036,1743,5536,4438
a40b9daa-f03e-11ef-8cbd-010101010000,내과,0,754,1201,465,1053,574,429
a40d9999-f03e-11ef-8293-010101010000,내과,1,6,683,588,1588,405,697
a40f9566-f03e-11ef-8bc0-010101010000,외과,0,1,2,2,2,2,2
a410fa87-f03e-11ef-8923-010101010000,내과,1,23,71,17,25,18,18
a41196ca-f03e-11ef-a52d-010101010000,내과,1,400,50,46,392,12,98
a411e4eb-f03e-11ef-bae6-010101010000,치과,0,754,18,11,27,11,18
a411e4ed-f03e-11ef-9471-010101010000,피부과,0,29,255,167,246,93,186
a4125a1d-f03e-11ef-8d66-010101010000,외과,1,104,1,1,2,1,1
a41392a3-f03e-11ef-93f4-010101010000,외과,0,1,5,2,9,2,1
a4147cfb-f03e-11ef-9d3f-010101010000,외과,0,3,2,2,2,2,2
a414cb30-f03e-11ef-b242-010101010000,내과,0,22,1,1,1,2,1
a415dc8a-f03e-11ef-be20-010101010000,외과,0,3,2,2,2,2,2
a4169fda-f03e-11ef-815a-010101010000,내과,0,2,9,2,5,2,2
a4178a3d-f03e-11ef-b8be-010101010000,내과,0,17,1,3,2,5,6
a417d862-f03e-11ef-9d72-010101010000,내과,0,3,3,6,6,6,6
a417d863-f03e-11ef-9198-010101010000,피부과,1,110,23,12,37,9,26
a417ff6e-f03e-11ef-a197-010101010000,내과,0,28,246,42,121,34,38
a4189bb2-f03e-11ef-b10b-010101010000,외과,1,28,8,8,12,17,22
a4195eff-f03e-11ef-b4f8-010101010000,내과,1,2,1,1,1,2,1
a419d432-f03e-11ef-8220-010101010000,외과,0,1,1,1,1,1,1
a419fb45-f03e-11ef-b21e-010101010000,내과,1,2026,2740,1844,3985,874,2253
a41abe8f-f03e-11ef-885f-010101010000,내과,0,1,2,1,2,1,1
a41f66b0-f03e-11ef-8af2-010101010000,외과,0,1,1,1,1,2,1
a41f8dc4-f03e-11ef-ae45-010101010000,내과,1,46,5,22,25,21,28
a422c215-f03e-11ef-8db4-010101010000,외과,1,1,1,1,1,2,1
a423fa9a-f03e-11ef-8d4f-010101010000,안과,0,2,5,9,16,10,8
a4246fc3-f03e-11ef-be72-010101010000,내과,0,59,3,5,3,4,6
a424e4f5-f03e-11ef-9289-010101010000,내과,1,383,565,1060,911,1239,1360
a424e4f6-f03e-11ef-ad39-010101010000,내과,0,10709,10908,17849,13333,12420,18174
a4250c03-f03e-11ef-95f7-010101010000,피부과,0,2,4,3,4,2,4
a4253317-f03e-11ef-aebf-010101010000,내과,1,388,446,350,1085,267,392
a4258131-f03e-11ef-b6ff-010101010000,외과,1,271,778,316,612,462,143
a425cf54-f03e-11ef-9ca8-010101010000,치과,0,3142,312,99,84,133,59
a4272ee6-f03e-11ef-b16a-010101010000,외과,0,28,3,3,3,3,5
a428b584-f03e-11ef-ab79-010101010000,내과,1,3,2,2,1,2,2
a42951c6-f03e-11ef-bc8b-010101010000,외과,1,100,299,267,458,208,204
a42ad867-f03e-11ef-a1e2-010101010000,외과,0,148,351,295,380,185,263
a42b267d-f03e-11ef-be62-010101010000,외과,0,123,9,27,34,48,27
a42b4d95-f03e-11ef-9269-010101010000,외과,0,3,8,2,9,3,4
a42bc2cc-f03e-11ef-b264-010101010000,외과,0,1,1,1,1,1,1
a42c864a-f03e-11ef-a1dc-010101010000,외과,0,299,71,71,102,71,84
a42d97bc-f03e-11ef-94d1-010101010000,외과,0,6,12,12,7,17,7
a42e20ab-f03e-11ef-ba96-010101010000,내과,0,600,28,35,47,40,26
a42ebd24-f03e-11ef-9d27-010101010000,내과,0,1870,32,18,34,16,11
a430b8fd-f03e-11ef-b2b8-010101010000,내과,1,1,1,1,1,1,1
a430e00a-f03e-11ef-9500-010101010000,내과,0,32,4,16,5,5,15
a4312e21-f03e-11ef-88b4-010101010000,외과,0,1,1,2,1,2,1
a4315532-f03e-11ef-ae49-010101010000,피부과,0,1,1,1,1,1,1
a431a358-f03e-11ef-90c5-010101010000,내과,0,149,33,19,150,17,46
a431ca67-f03e-11ef-888c-010101010000,외과,0,913,275,179,428,54,187
a4328db3-f03e-11ef-bf0d-010101010000,내과,0,148,354,282,333,340,225
a433511e-f03e-11ef-905a-010101010000,내과,0,1,1,1,1,1,1
a4339f24-f03e-11ef-bcca-010101010000,내과,0,1,1,1,1,1,1
a4341453-f03e-11ef-9678-010101010000,외과,0,6,1,1,1,1,1
a434d79f-f03e-11ef-904f-010101010000,외과,0,36,26,17,24,18,16
a4354cd4-f03e-11ef-aa70-010101010000,내과,0,104,551,540,524,206,625
a436373a-f03e-11ef-a2a7-010101010000,외과,0,1,1,1,1,1,1
a436ac65-f03e-11ef-8db1-010101010000,내과,1,633,43,170,48,81,242
a438a83b-f03e-11ef-9917-010101010000,피부과,0,4,1,1,1,1,2
a438cf49-f03e-11ef-b735-010101010000,내과,0,4691,462,2688,233,2078,1621
a43992a0-f03e-11ef-bc17-010101010000,내과,1,136,13,45,38,21,47
a43c51ef-f03e-11ef-b611-010101010000,내과,1,161,239,254,108,211,116
a43c7901-f03e-11ef-8f27-010101010000,내과,1,362,587,93,3288,35,195
a43deca9-f03e-11ef-acb8-010101010000,내과,0,4,3,2,3,2,1
a43e88e5-f03e-11ef-9174-010101010000,내과,0,7,9,5,10,6,7
a43f9a5e-f03e-11ef-8209-010101010000,외과,0,1,1,1,1,1,1
a43fc16b-f03e-11ef-868f-010101010000,내과,0,249,140,50,143,39,45
a43fe87a-f03e-11ef-b85e-010101010000,피부과,1,3,1,1,1,1,1
a44120f3-f03e-11ef-acc9-010101010000,내과,1,10267,3098,2339,1692,3361,1961
a4425975-f03e-11ef-a8d5-010101010000,내과,1,14,30,8,57,2,35
a4436ae6-f03e-11ef-9483-010101010000,내과,1,6,99,10,48,7,11
a444a34b-f03e-11ef-b72c-010101010000,내과,1,126,40,73,142,347,36
a444f17a-f03e-11ef-bf4d-010101010000,치과,0,17242,2161,291,1035,339,213
a445dbda-f03e-11ef-aad1-010101010000,내과,0,1024,36,92,30,343,40
a44602ee-f03e-11ef-87e1-010101010000,피부과,0,17,42,214,163,130,286
a4471461-f03e-11ef-bc5e-010101010000,치과,0,6,15,10,14,6,17
a4495e5c-f03e-11ef-92dc-010101010000,내과,0,17,3,1,2,1,1
a449d379-f03e-11ef-b24d-010101010000,내과,0,1884,973,1288,960,771,1349
a44a2199-f03e-11ef-a1a3-010101010000,피부과,0,3,5,4,4,6,4
a44b8152-f03e-11ef-b7a9-010101010000,내과,0,41,10,11,12,16,9
a44bf67f-f03e-11ef-8269-010101010000,치과,0,1,1,1,1,1,1
a44c6bb0-f03e-11ef-bbf4-010101010000,내과,1,2,5,2,3,1,2
a44ea268-f03e-11ef-8c62-010101010000,외과,1,1,1,2,1,1,2
a44ec976-f03e-11ef-95b3-010101010000,외과,1,2,2,2,2,2,2
a4622bf7-f03e-11ef-b155-010101010000,내과,0,4,6,1,4,1,3
a4622bf8-f03e-11ef-97b8-010101010000,외과,0,314,72,20,39,13,13
a462530a-f03e-11ef-8b3d-010101010000,내과,0,1,1,1,1,1,1
a4633d72-f03e-11ef-b532-010101010000,외과,0,38,5,26,6,13,16
a4638b90-f03e-11ef-a589-010101010000,안과,0,2603,1476,1311,895,859,1146
a46400b9-f03e-11ef-8f51-010101010000,외과,1,51,100,553,163,239,424
a4649cf9-f03e-11ef-8e94-010101010000,내과,0,5,11,6,20,7,6
a468948d-f03e-11ef-8bd6-010101010000,내과,0,55,106,367,399,209,327
a468948e-f03e-11ef-bc40-010101010000,내과,0,138,5060,1070,4992,740,851
a468bbad-f03e-11ef-9ccf-010101010000,내과,0,791,581,82,313,114,65
a46a1b44-f03e-11ef-82b4-010101010000,외과,0,851,488,969,549,1527,526
a46d0449-f03e-11ef-bb25-010101010000,내과,0,5847,1546,882,3664,404,1053
a46e15b8-f03e-11ef-98bb-010101010000,안과,0,398,911,1469,1681,1958,1179
a46e3ccb-f03e-11ef-a505-010101010000,내과,0,191,96,13,37,5,16
a46e63d7-f03e-11ef-b104-010101010000,내과,1,1,1,1,1,1,1
a46f4e39-f03e-11ef-a810-010101010000,외과,0,76,63,113,292,135,72
a47086b7-f03e-11ef-8e3d-010101010000,내과,0,1,2,1,3,2,1
a4723457-f03e-11ef-8a9d-010101010000,내과,0,712,2075,842,1605,1075,758
a472f7a7-f03e-11ef-87bd-010101010000,피부과,1,1818,527,307,769,387,232
a473e205-f03e-11ef-a976-010101010000,외과,1,37,84,146,105,132,222
a474a564-f03e-11ef-a92f-010101010000,피부과,0,1267,724,596,557,626,686
a47568b6-f03e-11ef-a3c6-010101010000,내과,0,1,1,1,1,1,1
a476c835-f03e-11ef-8715-010101010000,내과,1,7,1,4,2,3,4
a479fcd6-f03e-11ef-ae3a-010101010000,내과,0,1,2,1,1,1,1
a47a71f3-f03e-11ef-9fca-010101010000,외과,0,17,2,1,2,2,1
a47aad1b-f03e-11ef-8918-010101010000,외과,1,8,19,7,3,19,3
a47ad42d-f03e-11ef-b688-010101010000,내과,0,255,2018,32,553,195,20
a47bbe8a-f03e-11ef-bb44-010101010000,내과,1,4953,2673,2488,3986,2974,2423
