answer_id,department,orig_is_multi,arctic-base @ 1024d,arctic-base @ 768d,arctic-base @ 512d,arctic-base @ 256d
a3f3bbfc-f03e-11ef-8857-010101010000,외과,0,10,10,10,11
a3f4cd5d-f03e-11ef-bceb-010101010000,내과,1,3,3,3,3
a3f590b7-f03e-11ef-9935-010101010000,외과,1,14,18,19,12
a3f5ded7-f03e-11ef-a424-010101010000,내과,1,1,1,1,1
a3f6c99d-f03e-11ef-953c-010101010000,내과,1,7,6,7,10
a3f73e7b-f03e-11ef-8b31-010101010000,내과,1,672,678,552,672
a3f78c88-f03e-11ef-a65f-010101010000,내과,0,2,2,2,1
a3f828c7-f03e-11ef-b765-010101010000,외과,0,257,216,225,258
a3f876e6-f03e-11ef-8041-010101010000,내과,0,40,32,25,52
a3f89df6-f03e-11ef-ac13-010101010000,피부과,1,24,19,14,12
a3f98857-f03e-11ef-8cbb-010101010000,내과,0,951,1108,892,629
a3f9d676-f03e-11ef-9faf-010101010000,내과,0,36,23,24,20
a3fc2067-f03e-11ef-bc4f-010101010000,피부과,0,25,24,26,21
a3fda704-f03e-11ef-82f3-010101010000,외과,0,3,3,3,5
a3fdf516-f03e-11ef-a25c-010101010000,외과,1,13,25,16,33
a3fe4358-f03e-11ef-bb1e-010101010000,피부과,1,29,53,69,69
a3feb885-f03e-11ef-b524-010101010000,외과,0,10,10,12,13
a3ff06aa-f03e-11ef-b1c9-010101010000,치과,1,2195,2610,2830,2210
a3ff7bd9-f03e-11ef-856e-010101010000,외과,1,68,90,81,99
a3ffa2ea-f03e-11ef-aab8-010101010000,내과,1,1248,1490,1247,726
a3ffc9f7-f03e-11ef-b3a0-010101010000,피부과,1,216,242,205,284
a3fff102-f03e-11ef-8f41-010101010000,내과,1,138,134,103,137
a4001818-f03e-11ef-9cd0-010101010000,외과,0,12,8,9,12
a4018b8e-f03e-11ef-9fa4-010101010000,내과,0,350,398,382,280
a4029d13-f03e-11ef-bde4-010101010000,내과,0,5,5,3,6
a402eb1f-f03e-11ef-8c4c-010101010000,외과,1,215,229,232,257
a4031224-f03e-11ef-86e3-010101010000,외과,1,2,2,2,2
a4036043-f03e-11ef-99c5-010101010000,내과,1,450,469,507,434
a4042394-f03e-11ef-bc37-010101010000,외과,1,363,496,530,573
a40471b3-f03e-11ef-b7f2-010101010000,내과,1,64,79,45,33
a4053501-f03e-11ef-9ca1-010101010000,외과,1,209,191,206,301
a405834e-f03e-11ef-bc47-010101010000,치과,1,468,422,356,497
a405834f-f03e-11ef-b583-010101010000,외과,0,3,2,2,3
a405f854-f03e-11ef-b2c9-010101010000,피부과,0,129,147,127,99
a4064676-f03e-11ef-b97c-010101010000,내과,1,41,59,64,65
a406e2ac-f03e-11ef-abd7-010101010000,내과,1,15365,14533,15288,14797
a40730cb-f03e-11ef-be85-010101010000,내과,0,45,45,48,41
a4077eed-f03e-11ef-835f-010101010000,피부과,0,51,36,28,29
a4081b34-f03e-11ef-896f-010101010000,내과,1,2,2,2,1
a4084242-f03e-11ef-a44d-010101010000,내과,0,234,236,239,269
a40a1716-f03e-11ef-af2d-010101010000,내과,0,54,79,72,39
a40a3e13-f03e-11ef-b089-010101010000,치과,0,5527,6500,7205,5841
a40b9daa-f03e-11ef-8cbd-010101010000,내과,0,574,547,609,899
a40d9999-f03e-11ef-8293-010101010000,내과,1,405,446,358,509
a40f9566-f03e-11ef-8bc0-010101010000,외과,0,2,2,2,2
a410fa87-f03e-11ef-8923-010101010000,내과,1,18,18,22,20
a41196ca-f03e-11ef-a52d-010101010000,내과,1,12,13,11,11
a411e4eb-f03e-11ef-bae6-010101010000,치과,0,11,11,10,14
a411e4ed-f03e-11ef-9471-010101010000,피부과,0,93,76,79,84
a4125a1d-f03e-11ef-8d66-010101010000,외과,1,1,1,1,1
a41392a3-f03e-11ef-93f4-010101010000,외과,0,2,2,2,2
a4147cfb-f03e-11ef-9d3f-010101010000,외과,0,2,2,2,2
a414cb30-f03e-11ef-b242-010101010000,내과,0,2,2,2,2
a415dc8a-f03e-11ef-be20-010101010000,외과,0,2,2,2,2
a4169fda-f03e-11ef-815a-010101010000,내과,0,2,2,2,3
a4178a3d-f03e-11ef-b8be-010101010000,내과,0,5,4,5,3
a417d862-f03e-11ef-9d72-010101010000,내과,0,6,6,6,6
a417d863-f03e-11ef-9198-010101010000,피부과,1,9,9,10,11
a417ff6e-f03e-11ef-a197-010101010000,내과,0,34,28,29,54
a4189bb2-f03e-11ef-b10b-010101010000,외과,1,17,19,11,16
a4195eff-f03e-11ef-b4f8-010101010000,내과,1,2,2,2,2
a419d432-f03e-11ef-8220-010101010000,외과,0,1,1,1,1
a419fb45-f03e-11ef-b21e-010101010000,내과,1,875,872,828,802
a41abe8f-f03e-11ef-885f-010101010000,내과,0,1,1,1,1
a41f66b0-f03e-11ef-8af2-010101010000,외과,0,2,2,2,2
a41f8dc4-f03e-11ef-ae45-010101010000,내과,1,21,21,21,28
a422c215-f03e-11ef-8db4-010101010000,외과,1,2,1,1,2
a423fa9a-f03e-11ef-8d4f-010101010000,안과,0,10,7,12,13
a4246fc3-f03e-11ef-be72-010101010000,내과,0,4,3,2,2
a424e4f5-f03e-11ef-9289-010101010000,내과,1,1238,1247,1646,1496
a424e4f6-f03e-11ef-ad39-010101010000,내과,0,12415,12176,11015,11095
a4250c03-f03e-11ef-95f7-010101010000,피부과,0,2,2,2,2
a4253317-f03e-11ef-aebf-010101010000,내과,1,266,245,224,239
a4258131-f03e-11ef-b6ff-010101010000,외과,1,463,686,568,440
a425cf54-f03e-11ef-9ca8-010101010000,치과,0,133,125,142,189
a4272ee6-f03e-11ef-b16a-010101010000,외과,0,3,2,3,3
a428b584-f03e-11ef-ab79-010101010000,내과,1,2,3,2,2
a42951c6-f03e-11ef-bc8b-010101010000,외과,1,207,214,272,365
a42ad867-f03e-11ef-a1e2-010101010000,외과,0,185,183,190,191
a42b267d-f03e-11ef-be62-010101010000,외과,0,48,45,44,56
a42b4d95-f03e-11ef-9269-010101010000,외과,0,3,3,3,3
a42bc2cc-f03e-11ef-b264-010101010000,외과,0,1,1,1,1
a42c864a-f03e-11ef-a1dc-010101010000,외과,0,71,76,96,90
a42d97bc-f03e-11ef-94d1-010101010000,외과,0,17,20,18,18
a42e20ab-f03e-11ef-ba96-010101010000,내과,0,41,59,18,37
a42ebd24-f03e-11ef-9d27-010101010000,내과,0,16,18,15,32
a430b8fd-f03e-11ef-b2b8-010101010000,내과,1,1,1,1,1
a430e00a-f03e-11ef-9500-010101010000,내과,0,5,4,4,11
a4312e21-f03e-11ef-88b4-010101010000,외과,0,2,2,2,2
a4315532-f03e-11ef-ae49-010101010000,피부과,0,1,1,1,1
a431a358-f03e-11ef-90c5-010101010000,내과,0,17,15,19,70
a431ca67-f03e-11ef-888c-010101010000,외과,0,54,36,20,59
a4328db3-f03e-11ef-bf0d-010101010000,내과,0,340,304,311,441
a433511e-f03e-11ef-905a-010101010000,내과,0,1,1,1,1
a4339f24-f03e-11ef-bcca-010101010000,내과,0,1,1,1,1
a4341453-f03e-11ef-9678-010101010000,외과,0,1,1,1,1
a434d79f-f03e-11ef-904f-010101010000,외과,0,18,14,13,21
a4354cd4-f03e-11ef-aa70-010101010000,내과,0,206,196,180,193
a436373a-f03e-11ef-a2a7-010101010000,외과,0,1,1,1,1
a436ac65-f03e-11ef-8db1-010101010000,내과,1,81,85,97,89
a438a83b-f03e-11ef-9917-010101010000,피부과,0,1,1,1,1
a438cf49-f03e-11ef-b735-010101010000,내과,0,2071,1862,1091,910
a43992a0-f03e-11ef-bc17-010101010000,내과,1,22,20,25,25
a43c51ef-f03e-11ef-b611-010101010000,내과,1,211,200,205,218
a43c7901-f03e-11ef-8f27-010101010000,내과,1,35,52,58,57
a43deca9-f03e-11ef-acb8-010101010000,내과,0,2,2,2,2
a43e88e5-f03e-11ef-9174-010101010000,내과,0,6,6,5,7
a43f9a5e-f03e-11ef-8209-010101010000,외과,0,1,1,1,1
a43fc16b-f03e-11ef-868f-010101010000,내과,0,39,40,45,32
a43fe87a-f03e-11ef-b85e-010101010000,피부과,1,1,1,1,1
a44120f3-f03e-11ef-acc9-010101010000,내과,1,3357,2817,2819,2966
a4425975-f03e-11ef-a8d5-010101010000,내과,1,2,2,2,1
a4436ae6-f03e-11ef-9483-010101010000,내과,1,7,7,6,5
a444a34b-f03e-11ef-b72c-010101010000,내과,1,347,396,700,809
a444f17a-f03e-11ef-bf4d-010101010000,치과,0,339,221,352,258
a445dbda-f03e-11ef-aad1-010101010000,내과,0,341,434,297,369
a44602ee-f03e-11ef-87e1-010101010000,피부과,0,131,112,109,101
a4471461-f03e-11ef-bc5e-010101010000,치과,0,6,5,4,6
a4495e5c-f03e-11ef-92dc-010101010000,내과,0,1,1,1,1
a449d379-f03e-11ef-b24d-010101010000,내과,0,774,821,616,725
a44a2199-f03e-11ef-a1a3-010101010000,피부과,0,6,4,5,8
a44b8152-f03e-11ef-b7a9-010101010000,내과,0,17,20,21,34
a44bf67f-f03e-11ef-8269-010101010000,치과,0,1,1,1,1
a44c6bb0-f03e-11ef-bbf4-010101010000,내과,1,1,1,1,1
a44ea268-f03e-11ef-8c62-010101010000,외과,1,1,1,1,1
a44ec976-f03e-11ef-95b3-010101010000,외과,1,2,2,2,2
a4622bf7-f03e-11ef-b155-010101010000,내과,0,1,1,1,1
a4622bf8-f03e-11ef-97b8-010101010000,외과,0,13,13,19,22
a462530a-f03e-11ef-8b3d-010101010000,내과,0,1,1,1,1
a4633d72-f03e-11ef-b532-010101010000,외과,0,13,18,16,19
a4638b90-f03e-11ef-a589-010101010000,안과,0,861,629,662,472
a46400b9-f03e-11ef-8f51-010101010000,외과,1,240,279,238,199
a4649cf9-f03e-11ef-8e94-010101010000,내과,0,7,6,7,6
a468948d-f03e-11ef-8bd6-010101010000,내과,0,209,170,194,249
a468948e-f03e-11ef-bc40-010101010000,내과,0,741,718,446,606
a468bbad-f03e-11ef-9ccf-010101010000,내과,0,115,138,200,171
a46a1b44-f03e-11ef-82b4-010101010000,외과,0,1526,1535,1313,1178
a46d0449-f03e-11ef-bb25-010101010000,내과,0,405,317,324,527
a46e15b8-f03e-11ef-98bb-010101010000,안과,0,1963,2360,3174,4384
a46e3ccb-f03e-11ef-a505-010101010000,내과,0,5,3,2,4
a46e63d7-f03e-11ef-b104-010101010000,내과,1,1,1,1,1
a46f4e39-f03e-11ef-a810-010101010000,외과,0,135,133,172,142
a47086b7-f03e-11ef-8e3d-010101010000,내과,0,2,2,3,2
a4723457-f03e-11ef-8a9d-010101010000,내과,0,1072,990,983,958
a472f7a7-f03e-11ef-87bd-010101010000,피부과,1,387,418,389,489
a473e205-f03e-11ef-a976-010101010000,외과,1,132,139,138,352
a474a564-f03e-11ef-a92f-010101010000,피부과,0,624,495,450,567
a47568b6-f03e-11ef-a3c6-010101010000,내과,0,1,1,1,1
a476c835-f03e-11ef-8715-010101010000,내과,1,3,4,4,5
a479fcd6-f03e-11ef-ae3a-010101010000,내과,0,1,1,1,1
a47a71f3-f03e-11ef-9fca-010101010000,외과,0,2,1,1,1
a47aad1b-f03e-11ef-8918-010101010000,외과,1,19,14,25,16
a47ad42d-f03e-11ef-b688-010101010000,내과,0,194,218,290,172
a47bbe8a-f03e-11ef-bb44-010101010000,내과,1,2975,3234,3547,3186
a47d6c3d-f03e-11ef-9c4d-010101010000,내과,1,31,30,32,28
a47de16b-f03e-11ef-80ab-010101010000,내과,0,2,2,2,2
a47e56a7-f03e-11ef-a1c6-010101010000,내과,0,511,502,525,459
a47e7dac-f03e-11ef-a3eb-010101010000,외과,0,1202,1100,1135,1098
a481b1f8-f03e-11ef-8734-010101010000,내과,1,5171,5634,4529,5150
a4833898-f03e-11ef-be88-010101010000,치과,0,315,285,304,313
a4875749-f03e-11ef-8406-010101010000,외과,0,32,30,51,38
a487ccb3-f03e-11ef-8f39-010101010000,피부과,0,4,4,4,4
a4881ad1-f03e-11ef-8728-010101010000,안과,0,34,32,32,37
a4881ad3-f03e-11ef-a1b2-010101010000,외과,0,4288,5878,5948,2728
a488b711-f03e-11ef-b657-010101010000,내과,0,3510,4447,5514,4513
a488de2a-f03e-11ef-8ec1-010101010000,피부과,0,762,769,1031,770
a488de2b-f03e-11ef-8ce0-010101010000,피부과,0,932,1154,892,1083
a48ac6c3-f03e-11ef-84db-010101010000,피부과,0,12115,13571,13200,11579
a48bd835-f03e-11ef-9ac6-010101010000,외과,0,3,5,5,5
a48bff42-f03e-11ef-aed8-010101010000,내과,0,80,79,75,89
a48c4d66-f03e-11ef-ba25-010101010000,내과,0,13,13,9,10
a48ce9a4-f03e-11ef-aafc-010101010000,내과,0,4306,4724,3817,3994
a48e9752-f03e-11ef-9246-010101010000,내과,1,256,322,272,309
a48e9753-f03e-11ef-ac70-010101010000,내과,0,8,6,7,10
a48f338b-f03e-11ef-87bf-010101010000,외과,0,514,490,475,499
a49044f8-f03e-11ef-a8d4-010101010000,치과,1,2353,2771,3146,3098
a490ba2c-f03e-11ef-80eb-010101010000,치과,1,297,282,305,202
a491a4a0-f03e-11ef-9922-010101010000,피부과,0,1,1,1,1
a49240d5-f03e-11ef-b6ec-010101010000,내과,0,734,1225,1566,1653
a49267e4-f03e-11ef-afc3-010101010000,내과,0,62,63,79,63
a4928ef3-f03e-11ef-bb54-010101010000,피부과,0,202,149,199,137
a492b609-f03e-11ef-96de-010101010000,내과,0,211,172,187,194
a49463af-f03e-11ef-b145-010101010000,피부과,1,532,643,503,481
a4948b0a-f03e-11ef-b9bf-010101010000,피부과,0,317,335,431,360
a49686a8-f03e-11ef-a389-010101010000,내과,1,13,16,15,14
a496fbe9-f03e-11ef-b9c1-010101010000,내과,0,4,5,5,3
a49722f8-f03e-11ef-807d-010101010000,내과,0,10,11,8,13
a4977150-f03e-11ef-a963-010101010000,내과,0,2951,3574,3711,4562
a4985b97-f03e-11ef-a734-010101010000,내과,1,23,41,28,16
a49882a7-f03e-11ef-8f00-010101010000,내과,1,2895,5141,3782,4285
a49a5ac7-f03e-11ef-a9b3-010101010000,내과,1,116,124,85,89
a49af704-f03e-11ef-8be4-010101010000,피부과,0,15,15,16,18
a49c7da2-f03e-11ef-a58b-010101010000,피부과,1,4,4,4,2
a49d40d6-f03e-11ef-9193-010101010000,내과,0,148,212,199,250
a49e042d-f03e-11ef-a16d-010101010000,내과,0,2,3,2,2
a49fd8e2-f03e-11ef-b753-010101010000,치과,0,6,6,6,5
a4a0c34a-f03e-11ef-b446-010101010000,내과,0,278,341,236,258
a4a1116d-f03e-11ef-bbb6-010101010000,피부과,1,2688,2818,3260,3439
a4a15f86-f03e-11ef-a3e0-010101010000,외과,0,37,36,31,32
a4a18695-f03e-11ef-a09a-010101010000,내과,0,332,341,416,485
a4a18696-f03e-11ef-b8d0-010101010000,피부과,0,17,15,20,15
a4a1ada7-f03e-11ef-a8f2-010101010000,내과,1,21,21,28,13
a4a249e4-f03e-11ef-bf3e-010101010000,내과,0,14,15,19,24
a4a35b5b-f03e-11ef-ad5e-010101010000,내과,1,33,39,47,49
a4a3d085-f03e-11ef-bd38-010101010000,안과,0,657,692,927,874
a4a493d2-f03e-11ef-bbcc-010101010000,외과,0,2068,1845,1924,1973
a4a5300d-f03e-11ef-a229-010101010000,외과,1,556,592,434,299
a4a57e3b-f03e-11ef-8474-010101010000,내과,0,3,3,5,4
a4a5f367-f03e-11ef-a31d-010101010000,안과,0,4,4,5,4
a4a6b6d8-f03e-11ef-be11-010101010000,피부과,0,4667,6412,6715,4757
a4a6b6d9-f03e-11ef-b5b7-010101010000,내과,1,31,35,19,100
a4a77a28-f03e-11ef-8f7d-010101010000,외과,0,1858,2234,1228,1259
a4a7c848-f03e-11ef-9925-010101010000,외과,1,899,913,812,830
a4a8697a-f03e-11ef-946c-010101010000,내과,0,1,1,1,1
a4a92ccf-f03e-11ef-9d01-010101010000,치과,1,269,295,285,488
a4a9c910-f03e-11ef-919e-010101010000,외과,0,205,238,264,190
a4aa3e3e-f03e-11ef-aaae-010101010000,치과,1,137,159,179,136
a4aa654f-f03e-11ef-8752-010101010000,내과,0,5,7,14,11
a4aab35b-f03e-11ef-ac32-010101010000,내과,1,90,115,144,144
a4ab4fb3-f03e-11ef-aa32-010101010000,내과,0,5347,5644,5481,3304
a4ab9dcf-f03e-11ef-bcb9-010101010000,내과,1,14,19,14,16
a4abebf2-f03e-11ef-9d50-010101010000,피부과,0,13,13,15,15
a4adc08d-f03e-11ef-8f27-010101010000,내과,0,1626,1876,2165,1656
a4afe373-f03e-11ef-89d1-010101010000,내과,1,42,59,45,49
a4afe374-f03e-11ef-b456-010101010000,치과,0,996,1124,736,466
a4b0cdd0-f03e-11ef-859b-010101010000,내과,0,13,10,13,12
a4b33ece-f03e-11ef-8e56-010101010000,내과,1,2478,2638,2602,2391
a4b365e3-f03e-11ef-b77f-010101010000,내과,0,259,274,278,376
a4b3db0e-f03e-11ef-b91d-010101010000,내과,0,93,109,126,115
a4b53ab0-f03e-11ef-88cf-010101010000,치과,0,3,3,3,3
a4b70fa1-f03e-11ef-902d-010101010000,내과,0,48,51,33,34
a4b736c0-f03e-11ef-9d4c-010101010000,피부과,1,1489,1345,960,1025
a4b7bff9-f03e-11ef-8efc-010101010000,안과,0,13,9,7,9
a4b8d16a-f03e-11ef-a184-010101010000,안과,0,1,1,1,1
a4b9bbd1-f03e-11ef-a55e-010101010000,피부과,0,2,2,2,2
a4ba3100-f03e-11ef-9484-010101010000,내과,0,104,140,123,146
a4baa62d-f03e-11ef-8373-010101010000,내과,0,15,15,15,23
a4bb9086-f03e-11ef-83c9-010101010000,내과,0,5253,6803,4715,5111
a4bd654c-f03e-11ef-b1eb-010101010000,내과,0,3,3,4,2
a4bdb36a-f03e-11ef-bfea-010101010000,내과,1,584,562,398,539
a4bdda7c-f03e-11ef-b004-010101010000,피부과,0,34,33,39,44
a4be289b-f03e-11ef-aaa6-010101010000,피부과,0,212,194,255,187
a4be4faf-f03e-11ef-b7d7-010101010000,피부과,0,1222,962,832,976
a4bfaf3a-f03e-11ef-9eb2-010101010000,내과,1,931,1252,1165,999
a4bfd649-f03e-11ef-ac30-010101010000,피부과,0,45,46,37,42
a4c0e7ba-f03e-11ef-836a-010101010000,외과,1,2296,1996,2363,1573
a4c2bc7f-f03e-11ef-ba4c-010101010000,외과,0,32,38,51,25
a4c30a9a-f03e-11ef-8985-010101010000,피부과,1,102,157,197,94
a4c30a9b-f03e-11ef-b6fb-010101010000,외과,0,490,434,391,462
a4c3f557-f03e-11ef-bd17-010101010000,외과,0,28,32,39,44
a4c44332-f03e-11ef-899a-010101010000,치과,0,186,185,269,325
a4c4b87a-f03e-11ef-846e-010101010000,치과,0,1146,1313,1319,1193
a4c4df88-f03e-11ef-90ea-010101010000,피부과,0,3910,3756,3474,4801
a4c554bd-f03e-11ef-b284-010101010000,외과,1,617,639,600,586
a4c5c9f1-f03e-11ef-9ec9-010101010000,내과,0,449,414,299,257
a4c73ddb-f03e-11ef-bc04-010101010000,내과,0,37,39,43,56
a4c764ec-f03e-11ef-974a-010101010000,내과,0,76,105,91,80
a4cac0ea-f03e-11ef-b77a-010101010000,피부과,0,2716,2563,1871,2653
a4cb0e6b-f03e-11ef-884b-010101010000,내과,1,2438,3216,2949,3535
a4cbaaaa-f03e-11ef-895d-010101010000,외과,0,8,9,14,13
a4cd314d-f03e-11ef-a464-010101010000,내과,0,1611,1227,1147,2164
a4cd585e-f03e-11ef-b3ff-010101010000,치과,1,1267,1279,1357,1302
a4cda681-f03e-11ef-b78a-010101010000,내과,0,671,1117,1030,371
a4cf542c-f03e-11ef-ab5a-010101010000,내과,0,2389,2909,3111,2782
a4cfc960-f03e-11ef-9a8c-010101010000,외과,1,110,103,77,87
a4d08cab-f03e-11ef-bbbe-010101010000,내과,1,77,90,118,178
a4d0b3b9-f03e-11ef-b44b-010101010000,내과,1,497,579,506,536
a4d101ed-f03e-11ef-b84d-010101010000,내과,0,33,48,50,70
a4d19e1d-f03e-11ef-b156-010101010000,내과,0,326,331,365,221
a4d2134d-f03e-11ef-99f2-010101010000,내과,0,1614,1832,1840,2081
a4d29c40-f03e-11ef-8cad-010101010000,피부과,0,7809,10417,9167,6681
a4d2ea96-f03e-11ef-a195-010101010000,내과,0,5215,7208,5655,4528
a4d3d52d-f03e-11ef-b367-010101010000,내과,1,60,67,93,125
a4d3fc3f-f03e-11ef-832b-010101010000,외과,1,138,139,146,172
a4d4716b-f03e-11ef-8371-010101010000,내과,1,1,1,1,1
a4d55bd0-f03e-11ef-b89d-010101010000,내과,0,40,39,36,36
a4d60bdb-f03e-11ef-a46f-010101010000,내과,0,1255,1182,1236,1293
a4d6815f-f03e-11ef-a17f-010101010000,내과,0,13079,12343,12052,14201
a4d6f674-f03e-11ef-b8a7-010101010000,내과,1,273,293,202,247
a4d8a430-f03e-11ef-9bec-010101010000,피부과,1,404,438,400,358
a4dbd87b-f03e-11ef-8da9-010101010000,내과,0,1507,1790,1508,1318
a4dd10f9-f03e-11ef-ad4a-010101010000,내과,0,560,647,715,560
a4de9780-f03e-11ef-8c46-010101010000,내과,0,1792,1541,1527,1355
a4dee5a4-f03e-11ef-8411-010101010000,내과,0,74,80,65,79
a4dff72d-f03e-11ef-8b31-010101010000,내과,1,20,26,24,24
a4e10893-f03e-11ef-b4cf-010101010000,외과,1,411,514,454,393
a4e30478-f03e-11ef-8c88-010101010000,치과,0,30,31,31,19
a4e32bc8-f03e-11ef-9922-010101010000,내과,0,270,306,564,621
a4e379eb-f03e-11ef-ba1b-010101010000,내과,0,4617,4757,3975,4627
a4e3a0fb-f03e-11ef-833f-010101010000,안과,0,3,3,2,3
a4e43d3a-f03e-11ef-8dd5-010101010000,피부과,0,517,633,731,704
a4e4644b-f03e-11ef-a051-010101010000,내과,0,50,57,64,60
a4e4b26b-f03e-11ef-a283-010101010000,외과,0,5,5,4,6
a4e54e96-f03e-11ef-bcb3-010101010000,내과,0,455,535,488,419
a4e5eed1-f03e-11ef-80ad-010101010000,피부과,0,1,1,1,1
a4e72752-f03e-11ef-a419-010101010000,내과,0,1,1,1,1
a4e79c85-f03e-11ef-904f-010101010000,안과,0,1,1,1,1
a4e81199-f03e-11ef-9e8b-010101010000,내과,0,65,64,47,68
a4e85fb5-f03e-11ef-b8e4-010101010000,내과,1,7,9,11,11
a4e886c5-f03e-11ef-a4e2-010101010000,내과,0,2,3,5,3
a4e92305-f03e-11ef-b35b-010101010000,외과,0,321,303,323,341
a4e94a15-f03e-11ef-a6a8-010101010000,외과,1,1,1,2,1
a4e94a16-f03e-11ef-afeb-010101010000,피부과,0,2,2,2,1
a4ead0d3-f03e-11ef-a399-010101010000,내과,0,9,8,8,9
a4eb6d13-f03e-11ef-9573-010101010000,내과,1,5,5,5,5
a4eca591-f03e-11ef-a439-010101010000,피부과,0,1,1,1,1
a4ed8ff9-f03e-11ef-be8c-010101010000,외과,1,1430,1287,1419,1237
a4ee7a54-f03e-11ef-b2b6-010101010000,내과,0,1,1,1,1
a4f027fe-f03e-11ef-b1f7-010101010000,내과,1,3,3,3,3
a4f02800-f03e-11ef-91a5-010101010000,외과,1,8,8,9,7
a4f09d33-f03e-11ef-bc3a-010101010000,내과,1,1,1,1,1
a4f18792-f03e-11ef-95ed-010101010000,외과,0,29,34,30,21
a4f1d5b2-f03e-11ef-bbe6-010101010000,내과,1,208,210,273,219
a4f1fca4-f03e-11ef-9095-010101010000,내과,1,12,14,13,7
a4f30e6e-f03e-11ef-9a9c-010101010000,외과,0,56,33,35,45
a4f38399-f03e-11ef-bc3f-010101010000,내과,1,45,52,52,53
a4f3aaaf-f03e-11ef-88e3-010101010000,내과,1,3,2,3,3
a4f3d1b8-f03e-11ef-b563-010101010000,피부과,0,3,3,3,4
a4f5937f-f03e-11ef-ae37-010101010000,치과,0,266,411,474,324
a4f6cbfc-f03e-11ef-b43c-010101010000,안과,0,3,3,3,5
a4f71a10-f03e-11ef-8b6b-010101010000,내과,1,1,1,1,1
a4f80464-f03e-11ef-9028-010101010000,치과,1,4,4,4,4
a4f85284-f03e-11ef-85af-010101010000,외과,1,161,160,136,119
a4f93cdf-f03e-11ef-a5c8-010101010000,내과,0,1,1,1,1
a4fa2744-f03e-11ef-9386-010101010000,내과,0,2,3,3,3
a4faea98-f03e-11ef-a70e-010101010000,외과,1,20,17,28,28
a4fb86f4-f03e-11ef-a869-010101010000,피부과,0,2,2,2,3
a4fda9ce-f03e-11ef-b8fd-010101010000,외과,1,6,6,5,6
a4fdd0de-f03e-11ef-a33b-010101010000,외과,1,1,1,1,1
a4fe1ef9-f03e-11ef-b92f-010101010000,외과,1,1,1,2,3
a4ff0957-f03e-11ef-9a46-010101010000,내과,0,1,1,1,1
a4ff0959-f03e-11ef-b86a-010101010000,내과,1,1,1,1,1
a5008ff7-f03e-11ef-94d4-010101010000,외과,1,1,1,1,1
a5015344-f03e-11ef-8da4-010101010000,내과,0,1,1,1,1
a5017a52-f03e-11ef-a622-010101010000,외과,0,2,2,2,4
a502da21-f03e-11ef-8ad3-010101010000,외과,0,1,1,2,1
a5039d6b-f03e-11ef-ba72-010101010000,내과,1,30,50,63,53
a5042693-f03e-11ef-a764-010101010000,외과,0,2,2,2,2
a5055f1b-f03e-11ef-a1a6-010101010000,내과,1,113,107,160,105
a50670a7-f03e-11ef-80a0-010101010000,내과,0,2,2,1,1
a50670a8-f03e-11ef-b268-010101010000,내과,0,6,7,8,10
a5070cb1-f03e-11ef-9795-010101010000,내과,1,1,1,1,1
a50733da-f03e-11ef-9d32-010101010000,피부과,1,777,793,905,826
a507a904-f03e-11ef-9437-010101010000,외과,1,88,93,102,74
a507d01a-f03e-11ef-ac5d-010101010000,내과,0,1,1,1,1
a507f72a-f03e-11ef-9c43-010101010000,내과,1,3,3,3,4
a5081e20-f03e-11ef-a06c-010101010000,내과,1,1520,1439,1612,1644
a50a8f3c-f03e-11ef-96d5-010101010000,외과,1,80,113,193,170
a50ba0aa-f03e-11ef-a5f6-010101010000,내과,0,7,7,9,8
a50bc7bc-f03e-11ef-93b0-010101010000,외과,0,2,2,2,2
a50d2747-f03e-11ef-8e79-010101010000,내과,0,1,1,1,1
a50d4e58-f03e-11ef-b3e3-010101010000,내과,1,342,328,295,258
a50e5fc9-f03e-11ef-ac82-010101010000,외과,0,13,13,13,15
a50ed4f6-f03e-11ef-bae7-010101010000,피부과,0,2,1,1,2
a50ed4f7-f03e-11ef-8ef9-010101010000,내과,1,16,15,16,18
a50f4a2c-f03e-11ef-b7cd-010101010000,내과,0,2,4,2,2
a50f984e-f03e-11ef-8ba3-010101010000,내과,1,23,28,30,28
a510a9b9-f03e-11ef-ac03-010101010000,외과,1,129,102,99,57
a510f820-f03e-11ef-9fa8-010101010000,내과,0,42,52,53,42
a511bb71-f03e-11ef-91bd-010101010000,내과,0,11,13,11,21
a511e280-f03e-11ef-86f0-010101010000,내과,1,59,79,99,114
a511e281-f03e-11ef-92d7-010101010000,내과,1,1,1,1,1
a5120995-f03e-11ef-9f25-010101010000,내과,0,1,1,1,1
a51257b3-f03e-11ef-9382-010101010000,안과,1,1,1,1,1
a5137d25-f03e-11ef-ad51-010101010000,외과,0,1,1,1,1
a513a434-f03e-11ef-9e6d-010101010000,외과,0,2,2,2,2
a513cb48-f03e-11ef-a022-010101010000,내과,1,86,129,138,183
a514b5a7-f03e-11ef-a442-010101010000,외과,0,1,1,2,2
a51503c5-f03e-11ef-9bc3-010101010000,외과,1,144,148,231,177
a5152ad4-f03e-11ef-9cbe-010101010000,내과,1,15,20,27,28
a51551e4-f03e-11ef-ba0b-010101010000,치과,0,1,1,1,1
a51726a2-f03e-11ef-b31e-010101010000,내과,1,16,15,17,16
